CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,BLKADDR,City,State,Latitude,Longitude
15057440,BURGLARY RESIDENTIAL,42276,0.202083333,BURGLARY - RESIDENTIAL,2,42287.14598,1911 MARTIN LUTHER KING JR. WAY,Berkeley,CA,37.872949,-122.273171
15057565,THEFT MISD. (UNDER $950),42276,0.643055556,LARCENY,2,42287.14598,2000 ALLSTON WAY,Berkeley,CA,37.869057,-122.270463
15091801,THEFT MISD. (UNDER $950),42276,0.84375,LARCENY,2,42287.14598,2182 SHATTUCK AVE,Berkeley,CA,37.869694,-122.267999
15057487,DISTURBANCE,42276,0.375,DISORDERLY CONDUCT,2,42287.14598,1900 CENTER ST,Berkeley,CA,37.869697,-122.272713
15057787,VEHICLE STOLEN,42276,0.895833333,MOTOR VEHICLE THEFT,2,42287.14598,1400 ALLSTON WAY,Berkeley,CA,37.867117,-122.283641
15057607,ROBBERY,42276,0.75,ROBBERY,2,42287.14598,2100 FOURTH ST,Berkeley,CA,37.866253,-122.299483
15057545,BURGLARY RESIDENTIAL,42276,0.236111111,BURGLARY - RESIDENTIAL,2,42287.14598,2600 HILLEGASS AVE,Berkeley,CA,37.863292,-122.256293
15057501,DISTURBANCE,42276,0.361111111,DISORDERLY CONDUCT,2,42287.14598,2400 DWIGHT WAY,Berkeley,CA,37.864826,-122.260719
15091787,BURGLARY AUTO,42275,0.142361111,BURGLARY - VEHICLE,1,42287.14598,2200 CALIFORNIA ST,Berkeley,CA,37.867852,-122.279472
15057341,DISTURBANCE,42275,0.684722222,DISORDERLY CONDUCT,1,42287.14598,2800 FULTON ST,Berkeley,CA,37.85874,-122.264108
15057247,THEFT MISD. (UNDER $950),42275,0.208333333,LARCENY,1,42287.14598,2700 SAN PABLO AVE,Berkeley,CA,37.857714,-122.288535
15057415,NARCOTICS,42275,0.936805556,DRUG VIOLATION,1,42287.14598,SAN PABLO AVENUE & RUSSELL ST,Berkeley,CA,37.853601,-122.287075
15057422,ROBBERY,42275,0.958333333,ROBBERY,1,42287.14598,2000 DELAWARE ST,Berkeley,CA,37.874489,-122.271072
15058804,DISTURBANCE,42275,0.416666667,DISORDERLY CONDUCT,1,42287.14598,800 CONTRA COSTA AVE,Berkeley,CA,37.894548,-122.276089
15091810,IDENTITY THEFT,42275,0.53125,FRAUD,1,42287.14598,2314 DWIGHT WAY,Berkeley,CA,37.864625,-122.26229
15057278,DISTURBANCE,42275,0.451388889,DISORDERLY CONDUCT,1,42287.14598,3200 ELLIS ST,Berkeley,CA,37.850367,-122.272807
15058209,DISTURBANCE,42275,0.956944444,DISORDERLY CONDUCT,1,42287.146,2300 BANCROFT WAY,Berkeley,CA,37.868119,-122.263888
15091791,BURGLARY AUTO,42275,0.6875,BURGLARY - VEHICLE,1,42287.14598,1025 GILMAN,Berkeley,CA,37.880274,-122.296831
15057515,BURGLARY RESIDENTIAL,42275,0.916666667,BURGLARY - RESIDENTIAL,1,42287.14598,1700 DELAWARE ST,Berkeley,CA,37.873642,-122.277854
15057326,BURGLARY RESIDENTIAL,42275,0.541666667,BURGLARY - RESIDENTIAL,1,42287.14598,1400 PARKER ST,Berkeley,CA,37.860172,-122.282847
15057375,BURGLARY RESIDENTIAL,42275,0.333333333,BURGLARY - RESIDENTIAL,1,42287.14598,1500 KEONCREST DR,Berkeley,CA,37.878386,-122.283778
15091794,VANDALISM,42275,0.375,VANDALISM,1,42287.14598,2900 SAN PABLO AVE,Berkeley,CA,37.853576,-122.287202
15057330,DISTURBANCE,42275,0.447916667,DISORDERLY CONDUCT,1,42287.14598,1400 FAIRVIEW ST,Berkeley,CA,37.849314,-122.279799
15057273,BURGLARY RESIDENTIAL,42275,0.430555556,BURGLARY - RESIDENTIAL,1,42287.14598,1500 BUENA AVE,Berkeley,CA,37.878003,-122.282326
15057372,THEFT FELONY (OVER $950),42275,0.795138889,LARCENY,1,42287.14598,1800 FOURTH ST,Berkeley,CA,37.869888,-122.300618
15057389,BURGLARY RESIDENTIAL,42275,0.375,BURGLARY - RESIDENTIAL,1,42287.146,2100 STUART ST,Berkeley,CA,37.858525,-122.266906
15057400,VANDALISM,42275,0,VANDALISM,1,42287.14598,3100 KING ST,Berkeley,CA,37.851928,-122.274017
15057039,ALCOHOL OFFENSE,42274,0.029861111,LIQUOR LAW VIOLATION,0,42287.14598,2400 DURANT AVE,Berkeley,CA,37.867513,-122.26127
15057108,THEFT MISD. (UNDER $950),42274,0.5,LARCENY,0,42287.14598,2000 UNIVERSITY AVE,Berkeley,CA,37.871822,-122.270562
15091788,VANDALISM,42274,0,VANDALISM,0,42287.14598,2400 WARRING ST,Berkeley,CA,37.867708,-122.250801
15057169,SEXUAL ASSAULT MISD.,42274,0.708333333,SEX CRIME,0,42287.14598,2400 WARRING ST,Berkeley,CA,37.867708,-122.250801
15057156,SEXUAL ASSAULT MISD.,42274,0.732638889,SEX CRIME,0,42287.14598,2300 CHANNING WAY,Berkeley,CA,37.866327,-122.263359
15057058,BURGLARY RESIDENTIAL,42274,0.057638889,BURGLARY - RESIDENTIAL,0,42287.14598,2300 GRANT ST,Berkeley,CA,37.866513,-122.27474
15057227,THEFT MISD. (UNDER $950),42274,0.395833333,LARCENY,0,42287.14598,2700 WEBSTER ST,Berkeley,CA,37.855799,-122.252707
15057068,NARCOTICS,42274,0.172222222,DRUG VIOLATION,0,42287.14598,SAN PABLO AVENUE & GRAYSON ST,Berkeley,CA,37.856195,-122.288053
15058156,THEFT MISD. (UNDER $950),42274,0.75,LARCENY,0,42287.14598,TELEGRAPH AVENUE & ASHBY AVE,Berkeley,CA,37.856181,-122.25973
15057640,THEFT MISD. (UNDER $950),42274,0.875,LARCENY,0,42287.14598,2300 PIEDMONT AVE,Berkeley,CA,37.870454,-122.252587
15057140,ASSAULT/BATTERY MISD.,42274,0.665277778,ASSAULT,0,42287.14598,2000 KITTREDGE ST,Berkeley,CA,37.868204,-122.270054
15057270,THEFT MISD. (UNDER $950),42274,0.541666667,LARCENY,0,42287.14598,1600 SACRAMENTO ST,Berkeley,CA,37.876384,-122.282714
15091790,THEFT MISD. (UNDER $950),42274,0.996527778,LARCENY,0,42287.14598,2300 LE CONTE AVE,Berkeley,CA,37.874842,-122.263711
15057053,ASSAULT/BATTERY FEL.,42274,0.076388889,ASSAULT,0,42287.14598,SHATTUCK AVENUE & KITTREDGE ST,Berkeley,CA,37.868489,-122.26795
15057284,DISTURBANCE,42274,0.125,DISORDERLY CONDUCT,0,42287.14598,2900 LINDEN AVE,Berkeley,CA,37.857788,-122.249754
15057076,ASSAULT/BATTERY MISD.,42274,0.242361111,ASSAULT,0,42287.14598,SHATTUCK AVENUE & ALLSTON WAY,Berkeley,CA,37.869363,-122.268028
15057230,GUN/WEAPON,42274,0.971527778,WEAPONS OFFENSE,0,42287.14598,1900 SIXTH ST,Berkeley,CA,37.869314,-122.2981
15057281,VANDALISM,42274,0.791666667,VANDALISM,0,42287.14598,1300 EUCLID AVE,Berkeley,CA,37.884513,-122.26275
15091789,THEFT MISD. (UNDER $950),42274,0.083333333,LARCENY,0,42287.14598,2500 BENVENUE AVE,Berkeley,CA,37.865535,-122.255235
15057249,VEHICLE STOLEN,42274,0.958333333,MOTOR VEHICLE THEFT,0,42287.14598,1800 SEVENTH ST,Berkeley,CA,37.870538,-122.297407
15057147,ALCOHOL OFFENSE,42274,0.697916667,LIQUOR LAW VIOLATION,0,42287.14598,2100 OXFORD ST,Berkeley,CA,37.870969,-122.266
15056940,ROBBERY,42273,0.747222222,ROBBERY,6,42287.14598,2400 DURANT AVE,Berkeley,CA,37.867513,-122.26127
15056811,DISTURBANCE,42273,0.044444444,DISORDERLY CONDUCT,6,42287.14598,2500 DWIGHT WAY,Berkeley,CA,37.865121,-122.258455
15056826,ALCOHOL OFFENSE,42273,0.104166667,LIQUOR LAW VIOLATION,6,42287.14598,2100 KITTREDGE ST,Berkeley,CA,37.868512,-122.26781
15056898,FRAUD/FORGERY,42273,0.416666667,FRAUD,6,42287.14598,1400 JOSEPHINE ST,Berkeley,CA,37.881141,-122.275177
15056924,VANDALISM,42273,0.65625,VANDALISM,6,42287.14598,3000 TELEGRAPH AVE,Berkeley,CA,37.855435,-122.259841
15056937,DOMESTIC VIOLENCE,42273,0.742361111,FAMILY OFFENSE,6,42287.14598,2500 TELEGRAPH AVE,Berkeley,CA,37.864827,-122.258577
15091800,THEFT MISD. (UNDER $950),42273,0.791666667,LARCENY,6,42287.14598,2800 ADELINE ST,Berkeley,CA,37.858116,-122.268002
15056941,ALCOHOL OFFENSE,42273,0.7625,LIQUOR LAW VIOLATION,6,42287.14598,2100 CENTER ST,Berkeley,CA,37.870295,-122.268146
15057037,THEFT MISD. (UNDER $950),42273,0.972222222,LARCENY,6,42287.14598,2700 COLLEGE AVE,Berkeley,CA,37.861645,-122.253508
15057282,DISTURBANCE,42273,0.416666667,DISORDERLY CONDUCT,6,42287.14598,MCGEE AVENUE & ROSE ST,Berkeley,CA,37.880027,-122.279976
15057103,THEFT MISD. (UNDER $950),42273,0.833333333,LARCENY,6,42287.14598,2000 ADDISON ST,Berkeley,CA,37.870867,-122.270635
15091780,BURGLARY AUTO,42273,0.482638889,BURGLARY - VEHICLE,6,42287.14598,1700 FOURTH ST,Berkeley,CA,37.871306,-122.301072
15056808,2ND RESPONSE,42273,0.044444444,NOISE VIOLATION,6,42287.14598,2500 DWIGHT WAY,Berkeley,CA,37.865121,-122.258455
15057022,DISTURBANCE,42273,0.9875,DISORDERLY CONDUCT,6,42287.14598,2400 PROSPECT ST,Berkeley,CA,37.867717,-122.249901
15056895,BRANDISHING,42273,0.567361111,WEAPONS OFFENSE,6,42287.14598,1900 OREGON ST,Berkeley,CA,37.857054,-122.271393
15056984,THEFT MISD. (UNDER $950),42273,0.888888889,LARCENY,6,42287.14598,2400 EIGHTH ST,Berkeley,CA,37.862184,-122.293517
15091786,THEFT MISD. (UNDER $950),42273,0.411111111,LARCENY,6,42287.14598,2300 DWIGHT WAY,Berkeley,CA,37.864535,-122.262993
15056853,GUN/WEAPON,42273,0.245833333,WEAPONS OFFENSE,6,42287.14598,MILVIA STREET & DURANT AVE,Berkeley,CA,37.866375,-122.27016
15091803,IDENTITY THEFT,42273,0.774305556,FRAUD,6,42287.14598,1300 GRANT ST,Berkeley,CA,37.882011,-122.276495
15056855,DISTURBANCE,42273,0.270833333,DISORDERLY CONDUCT,6,42287.14598,MILVIA STREET & DURANT AVE,Berkeley,CA,37.866375,-122.27016
15056886,ALCOHOL OFFENSE,42273,0.533333333,LIQUOR LAW VIOLATION,6,42287.14598,700 ASHBY AVE,Berkeley,CA,37.849376,-122.294952
15056942,BURGLARY RESIDENTIAL,42273,0.645833333,BURGLARY - RESIDENTIAL,6,42287.14598,1900 CHESTNUT ST,Berkeley,CA,37.870972,-122.288185
15056801,DOMESTIC VIOLENCE,42273,0.027083333,FAMILY OFFENSE,6,42287.14598,2900 DOHR ST,Berkeley,CA,37.854612,-122.281178
15056618,DISTURBANCE,42272,0.4375,DISORDERLY CONDUCT,5,42287.14598,2100 SHATTUCK AVE,Berkeley,CA,37.871167,-122.268285
15056977,BURGLARY AUTO,42272,0.916666667,BURGLARY - VEHICLE,5,42287.14598,900 TULARE AVE,Berkeley,CA,37.891199,-122.282401
15056772,GUN/WEAPON,42272,0.947222222,WEAPONS OFFENSE,5,42287.14598,WARD STREET & CALIFORNIA ST,Berkeley,CA,37.85811,-122.277788
15056588,THEFT MISD. (UNDER $950),42272,0.340277778,LARCENY,5,42287.14598,1500 SHATTUCK AVE,Berkeley,CA,37.880227,-122.26936
15056751,GUN/WEAPON,42272,0.879166667,WEAPONS OFFENSE,5,42287.14598,PRINCE STREET & SACRAMENTO ST,Berkeley,CA,37.851503,-122.278518
15056764,DOMESTIC VIOLENCE,42272,0.927777778,FAMILY OFFENSE,5,42287.14598,2600 SACRAMENTO ST,Berkeley,CA,37.860334,-122.280567
15056782,ASSAULT/BATTERY MISD.,42272,0.833333333,ASSAULT,5,42287.14598,3000 SAN PABLO AVE,Berkeley,CA,37.851918,-122.286667
15057178,BURGLARY AUTO,42272,0.958333333,BURGLARY - VEHICLE,5,42287.14598,2100 BLAKE ST,Berkeley,CA,37.86316,-122.26655
15056791,BURGLARY AUTO,42272,0.791666667,BURGLARY - VEHICLE,5,42287.14598,1300 SAN PABLO AVE,Berkeley,CA,37.880229,-122.295798
15056733,ALCOHOL OFFENSE,42272,0.805555556,LIQUOR LAW VIOLATION,5,42287.14598,GILMAN STREET & SAN PABLO AVE,Berkeley,CA,37.880493,-122.295747
15058188,THEFT MISD. (UNDER $950),42272,0.708333333,LARCENY,5,42287.14598,3000 COLBY ST,Berkeley,CA,37.854926,-122.257624
15056686,ARSON,42272,0.69375,ARSON,5,42287.14598,2000 SHATTUCK AVE,Berkeley,CA,37.871901,-122.268389
15057316,THEFT FROM AUTO,42272,0.75,LARCENY - FROM VEHICLE,5,42287.14598,1800 SAN PABLO AVE,Berkeley,CA,37.871368,-122.292954
15057551,VANDALISM,42272,0.791666667,VANDALISM,5,42287.14598,3200 ADELINE ST,Berkeley,CA,37.850399,-122.270893
15056776,ROBBERY,42272,0.951388889,ROBBERY,5,42287.14598,1200 HOPKINS ST,Berkeley,CA,37.876428,-122.291736
15091778,BURGLARY AUTO,42272,0.760416667,BURGLARY - VEHICLE,5,42287.14598,100 SEAWALL DR,Berkeley,CA,37.863045,-122.317348
15056781,BURGLARY RESIDENTIAL,42272,0.8125,BURGLARY - RESIDENTIAL,5,42287.14598,2600 REGENT ST,Berkeley,CA,37.863369,-122.257622
15057318,DISTURBANCE,42272,0.381944444,DISORDERLY CONDUCT,5,42287.14598,2300 MCKINLEY AVE,Berkeley,CA,37.866842,-122.27366
15056754,BURGLARY AUTO,42272,0.8125,BURGLARY - VEHICLE,5,42287.14598,1000 GILMAN ST,Berkeley,CA,37.880139,-122.2975
15056664,NARCOTICS,42272,0.622222222,DRUG VIOLATION,5,42287.14598,2900 SACRAMENTO ST,Berkeley,CA,37.8549,-122.27945
15056912,THEFT MISD. (UNDER $950),42272,0.833333333,LARCENY,5,42287.14598,2200 SHATTUCK AVE,Berkeley,CA,37.869363,-122.268028
15056936,BURGLARY AUTO,42272,0.833333333,BURGLARY - VEHICLE,5,42287.14598,1400 ALLSTON WAY,Berkeley,CA,37.867117,-122.283641
15056574,THEFT MISD. (UNDER $950),42272,0.118055556,LARCENY,5,42287.14598,1700 HIGHLAND PL,Berkeley,CA,37.877482,-122.256109
15058118,IDENTITY THEFT,42272,0,FRAUD,5,42287.14598,2100 WARD ST,Berkeley,CA,37.85948,-122.266689
15056712,NARCOTICS,42272,0.770138889,DRUG VIOLATION,5,42287.14598,HEARST AVENUE & FIFTH ST,Berkeley,CA,37.869084,-122.299245
15056361,DISTURBANCE,42271,0.284722222,DISORDERLY CONDUCT,4,42287.14598,2300 TELEGRAPH AVE,Berkeley,CA,37.868714,-122.259189
15056528,NARCOTICS,42271,0.833333333,DRUG VIOLATION,4,42287.14598,2200 EIGHTH ST,Berkeley,CA,37.864692,-122.294325
15056532,BURGLARY AUTO,42271,0.8125,BURGLARY - VEHICLE,4,42287.14598,800 POTTER ST,Berkeley,CA,37.851174,-122.292884
15056371,THEFT MISD. (UNDER $950),42271,0.208333333,LARCENY,4,42287.14598,1400 SHATTUCK AVE,Berkeley,CA,37.88192,-122.269544
15056379,DISTURBANCE,42271,0.375,DISORDERLY CONDUCT,4,42287.14598,2600 TELEGRAPH AVE,Berkeley,CA,37.862927,-122.258784
15091779,THEFT MISD. (UNDER $950),42271,0.722222222,LARCENY,4,42287.14598,2200 SACRAMENTO ST,Berkeley,CA,37.867212,-122.281739
15056631,BURGLARY RESIDENTIAL,42271,0.697916667,BURGLARY - RESIDENTIAL,4,42287.14598,2300 TELEGRAPH AVE,Berkeley,CA,37.868714,-122.259189
15091795,THEFT MISD. (UNDER $950),42271,0.538194444,LARCENY,4,42287.14598,1900 NAPA AVE,Berkeley,CA,37.886304,-122.27539
15056471,THEFT MISD. (UNDER $950),42271,0.333333333,LARCENY,4,42287.14598,1400 QUEENS RD,Berkeley,CA,37.884692,-122.251744
15056449,THEFT MISD. (UNDER $950),42271,0.604166667,LARCENY,4,42287.14598,1700 DELAWARE ST,Berkeley,CA,37.873642,-122.277854
15056496,THEFT MISD. (UNDER $950),42271,0.203472222,LARCENY,4,42287.14598,2000 UNIVERSITY AVE,Berkeley,CA,37.871822,-122.270562
15056394,DISTURBANCE,42271,0.291666667,DISORDERLY CONDUCT,4,42287.14598,2100 CARLETON ST,Berkeley,CA,37.861265,-122.26698
15056402,THEFT MISD. (UNDER $950),42271,0.475694444,LARCENY,4,42287.14598,1000 GILMAN ST,Berkeley,CA,37.880139,-122.2975
15056409,DOMESTIC VIOLENCE,42271,0.493055556,FAMILY OFFENSE,4,42287.14598,1700 NINTH ST,Berkeley,CA,37.872992,-122.295801
15057777,THEFT MISD. (UNDER $950),42271,0.625,LARCENY,4,42287.14598,2100 SHATTUCK AVE,Berkeley,CA,37.871167,-122.268285
15056437,FRAUD/FORGERY,42271,0.541666667,FRAUD,4,42287.14598,1000 UNIVERSITY AVE,Berkeley,CA,37.868636,-122.294175
15056554,THEFT MISD. (UNDER $950),42271,0.979166667,LARCENY,4,42287.14598,2500 DURANT AVE,Berkeley,CA,37.867852,-122.258699
15091774,VANDALISM,42271,0.8125,VANDALISM,4,42287.14598,800 POTTER ST,Berkeley,CA,37.851174,-122.292884
15091782,THEFT MISD. (UNDER $950),42271,0.125,LARCENY,4,42287.14598,2300 FULTON ST,Berkeley,CA,37.867566,-122.265948
15056525,BURGLARY AUTO,42271,0.770833333,BURGLARY - VEHICLE,4,42287.14598,800 POTTER ST,Berkeley,CA,37.851174,-122.292884
15091785,IDENTITY THEFT,42271,0.84375,FRAUD,4,42287.14598,1600 JOSEPHINE ST,Berkeley,CA,37.877663,-122.274831
15091833,THEFT MISD. (UNDER $950),42271,0.708333333,LARCENY,4,42287.146,DURANT AVENUE & DANA ST,Berkeley,CA,37.867513,-122.26127
15056843,THEFT MISD. (UNDER $950),42271,0.083333333,LARCENY,4,42287.14598,100 UNIVERSITY AVE,Berkeley,CA,37.86331,-122.316113
15056374,ROBBERY,42271,0.326388889,ROBBERY,4,42287.14598,2300 SAN PABLO AVE,Berkeley,CA,37.864384,-122.290696
15056536,2ND RESPONSE,42271,0.935416667,NOISE VIOLATION,4,42287.14598,2700 CHANNING WAY,Berkeley,CA,37.867491,-122.254053
15056160,DOMESTIC VIOLENCE,42270,0.386111111,FAMILY OFFENSE,3,42287.14598,2700 SOJOURNER TRUTH WAY,Berkeley,CA,37.857712,-122.281125
15058816,THEFT MISD. (UNDER $950),42270,0.5,LARCENY,3,42287.14598,2200 BLAKE ST,Berkeley,CA,37.863353,-122.265053
15091796,IDENTITY THEFT,42270,0.364583333,FRAUD,3,42287.14598,2000 LOS ANGELES AVE,Berkeley,CA,37.89005,-122.271605
15056445,THEFT MISD. (UNDER $950),42270,0.75,LARCENY,3,42287.14598,2300 SPAULDING AVE,Berkeley,CA,37.865795,-122.28044
15091766,THEFT MISD. (UNDER $950),42270,0.319444444,LARCENY,3,42287.14598,1200 SANTA FE AVE,Berkeley,CA,37.882992,-122.290316
15056147,DISTURBANCE,42270,0.309027778,DISORDERLY CONDUCT,3,42287.14598,1700 SHATTUCK AVE,Berkeley,CA,37.876307,-122.268923
15056192,VEHICLE STOLEN,42270,0.166666667,MOTOR VEHICLE THEFT,3,42287.14598,1400 SAN PABLO AVE,Berkeley,CA,37.878722,-122.295312
15057285,DISTURBANCE,42270,0.333333333,DISORDERLY CONDUCT,3,42287.14598,1800 ALCATRAZ AVE,Berkeley,CA,37.848797,-122.271011
15057296,BURGLARY AUTO,42270,0.8125,BURGLARY - VEHICLE,3,42287.14598,2500 SAN PABLO AVE,Berkeley,CA,37.861078,-122.289632
15056286,DISTURBANCE - NOISE,42270,0.770833333,NOISE VIOLATION,3,42287.14598,2200 FULTON ST,Berkeley,CA,37.868706,-122.266279
15091773,BURGLARY AUTO,42270,0.791666667,BURGLARY - VEHICLE,3,42287.14598,100 SPINNAKER WAY,Berkeley,CA,37.870287,-122.316238
15056277,IDENTITY THEFT,42270,0.5,FRAUD,3,42287.14598,1800 BONITA AVE,Berkeley,CA,37.874351,-122.272197
15056271,ALCOHOL OFFENSE,42270,0.745833333,LIQUOR LAW VIOLATION,3,42287.14598,SACRAMENTO STREET & ALCATRAZ AVE,Berkeley,CA,37.847889,-122.277816
15056268,THEFT MISD. (UNDER $950),42270,0.729166667,LARCENY,3,42287.14598,2500 TELEGRAPH AVE,Berkeley,CA,37.864827,-122.258577
15056501,THEFT MISD. (UNDER $950),42270,0.833333333,LARCENY,3,42287.14598,2400 ASHBY AVE,Berkeley,CA,37.856111,-122.260248
15056223,THEFT MISD. (UNDER $950),42270,0.583333333,LARCENY,3,42287.14598,3000 TELEGRAPH AVE,Berkeley,CA,37.855435,-122.259841
15056231,ASSAULT/BATTERY MISD.,42270,0.600694444,ASSAULT,3,42287.14598,600 UNIVERSITY AVE,Berkeley,CA,37.866976,-122.30251
15056173,NARCOTICS,42270,0.375,DRUG VIOLATION,3,42287.14598,2000 KITTREDGE ST,Berkeley,CA,37.868204,-122.270054
15056236,THEFT MISD. (UNDER $950),42270,0.616666667,LARCENY,3,42287.14598,1200 FRANCISCO ST,Berkeley,CA,37.87304,-122.289659
15056196,THEFT MISD. (UNDER $950),42270,0.475,LARCENY,3,42287.14598,900 HEINZ AVE,Berkeley,CA,37.853552,-122.291561
15056296,BURGLARY AUTO,42270,0.791666667,BURGLARY - VEHICLE,3,42287.14598,1000 GILMAN ST,Berkeley,CA,37.880139,-122.2975
15056140,BURGLARY RESIDENTIAL,42270,0.263888889,BURGLARY - RESIDENTIAL,3,42287.14598,1800 VIRGINIA ST,Berkeley,CA,37.875738,-122.275607
15056138,BURGLARY COMMERCIAL,42270,0.179166667,BURGLARY - COMMERCIAL,3,42287.14598,2900 COLLEGE AVE,Berkeley,CA,37.858483,-122.253191
15056276,THEFT MISD. (UNDER $950),42270,0.666666667,LARCENY,3,42287.14598,2000 UNIVERSITY AVE,Berkeley,CA,37.871822,-122.270562
15056313,ARSON,42270,0.89375,ARSON,3,42287.14598,2100 SHATTUCK AVE,Berkeley,CA,37.871167,-122.268285
15056248,THEFT MISD. (UNDER $950),42270,0.645833333,LARCENY,3,42287.14598,2000 SAN PABLO AVE,Berkeley,CA,37.869041,-122.292204
15056055,ROBBERY,42269,0.669444444,ROBBERY,2,42287.14598,3000 ELLIS ST,Berkeley,CA,37.853951,-122.273198
15055951,THEFT MISD. (UNDER $950),42269,0.064583333,LARCENY,2,42287.14598,1500 FOURTH ST,Berkeley,CA,37.874211,-122.302012
15056457,MISSING ADULT,42269,0.708333333,MISSING PERSON,2,42287.14598,1000 DELAWARE ST,Berkeley,CA,37.871145,-122.295222
15091765,BURGLARY AUTO,42269,0.8125,BURGLARY - VEHICLE,2,42287.14598,2900 COLLEGE AVE,Berkeley,CA,37.858483,-122.253191
15055934,THEFT FELONY (OVER $950),42269,0.386111111,LARCENY,2,42287.14598,2900 AVALON AVE,Berkeley,CA,37.859852,-122.24929
15056029,ASSAULT/BATTERY MISD.,42269,0.654861111,ASSAULT,2,42287.14598,MILVIA STREET & BLAKE ST,Berkeley,CA,37.862733,-122.269741
15091769,BURGLARY AUTO,42269,0.875,BURGLARY - VEHICLE,2,42287.14598,1600 TYLER ST,Berkeley,CA,37.852683,-122.276556
15091760,THEFT MISD. (UNDER $950),42269,0.475694444,LARCENY,2,42287.14598,2900 WHEELER ST,Berkeley,CA,37.856853,-122.26482
15055904,BURGLARY RESIDENTIAL,42269,0.120138889,BURGLARY - RESIDENTIAL,2,42287.14598,2400 PROSPECT ST,Berkeley,CA,37.867717,-122.249901
15091758,THEFT MISD. (UNDER $950),42269,0.402777778,LARCENY,2,42287.14598,2300 SHATTUCK AVE,Berkeley,CA,37.867157,-122.2678
15055915,THEFT MISD. (UNDER $950),42269,0.275694444,LARCENY,2,42287.14598,1600 JOSEPHINE ST,Berkeley,CA,37.877663,-122.274831
15056717,THEFT MISD. (UNDER $950),42269,0.538194444,LARCENY,2,42287.14598,2300 SHATTUCK AVE,Berkeley,CA,37.867157,-122.2678
15091807,THEFT MISD. (UNDER $950),42269,0.75,LARCENY,2,42287.14598,1400 UNIVERSITY AVE,Berkeley,CA,37.870054,-122.284263
15056071,BURGLARY RESIDENTIAL,42269,0.368055556,BURGLARY - RESIDENTIAL,2,42287.14598,1800 CAPISTRANO AVE,Berkeley,CA,37.893728,-122.281044
15055979,ASSAULT/BATTERY MISD.,42269,0.500694444,ASSAULT,2,42287.14598,1700 SAN PABLO AVE,Berkeley,CA,37.873222,-122.293549
15056049,ROBBERY,42269,0.680555556,ROBBERY,2,42287.14598,SHATTUCK AVENUE & ALLSTON WAY,Berkeley,CA,37.869363,-122.268028
15056222,GUN/WEAPON,42269,0.614583333,WEAPONS OFFENSE,2,42287.14598,1500 ASHBY AVE,Berkeley,CA,37.853316,-122.278738
15055930,BURGLARY RESIDENTIAL,42269,0,BURGLARY - RESIDENTIAL,2,42287.14598,1900 GRANT ST,Berkeley,CA,37.873034,-122.275483
15056197,BURGLARY COMMERCIAL,42269,0.895833333,BURGLARY - COMMERCIAL,2,42287.14598,3000 CLAREMONT AVE,Berkeley,CA,37.855823,-122.247116
15056421,THEFT FROM AUTO,42269,0.333333333,LARCENY - FROM VEHICLE,2,42287.14598,2300 FIFTH ST,Berkeley,CA,37.862768,-122.297217
15056017,DISTURBANCE,42269,0.625,DISORDERLY CONDUCT,2,42287.14598,ALLSTON WAY & SHATTUCK AVE,Berkeley,CA,37.869363,-122.268028
15056142,THEFT FROM AUTO,42269,0.791666667,LARCENY - FROM VEHICLE,2,42287.14598,1600 GRANT ST,Berkeley,CA,37.877528,-122.275956
15091771,BURGLARY AUTO,42269,0.795138889,BURGLARY - VEHICLE,2,42287.14598,3100 CALIFORNIA ST,Berkeley,CA,37.851699,-122.276546
15056124,ASSAULT/BATTERY MISD.,42269,0.958333333,ASSAULT,2,42287.14598,2000 DURANT AVE,Berkeley,CA,37.866426,-122.269762
15056100,ASSAULT/BATTERY MISD.,42269,0.870833333,ASSAULT,2,42287.14598,FAIRVIEW STREET & ADELINE ST,Berkeley,CA,37.850681,-122.270619
15056014,THEFT FELONY (OVER $950),42269,0.5625,LARCENY,2,42287.14598,1800 FOURTH ST,Berkeley,CA,37.869888,-122.300618
15055755,ASSAULT/BATTERY MISD.,42268,0.541666667,ASSAULT,1,42287.14598,1900 SHATTUCK AVE,Berkeley,CA,37.873687,-122.268616
15055759,THEFT FELONY (OVER $950),42268,0.530555556,LARCENY,1,42287.14598,2100 SHATTUCK AVE,Berkeley,CA,37.871167,-122.268285
15055700,ARSON,42268,0.270833333,ARSON,1,42287.14598,1100 FIFTH ST,Berkeley,CA,37.882112,-122.303514
15055842,BURGLARY RESIDENTIAL,42268,0.333333333,BURGLARY - RESIDENTIAL,1,42287.14598,1500 KEONCREST DR,Berkeley,CA,37.878386,-122.283778
15091762,THEFT MISD. (UNDER $950),42268,0.979166667,LARCENY,1,42287.14598,2200 HASTE ST,Berkeley,CA,37.865141,-122.265441
15056002,IDENTITY THEFT,42268,0.5,FRAUD,1,42287.14598,2600 COLLEGE AVE,Berkeley,CA,37.863598,-122.253693
15055756,VEHICLE STOLEN,42268,0.041666667,MOTOR VEHICLE THEFT,1,42287.14598,1300 BERKELEY WAY,Berkeley,CA,37.870594,-122.286593
15055883,ASSAULT/BATTERY MISD.,42268,0.959722222,ASSAULT,1,42287.14598,ASHBY AVENUE & ADELINE ST,Berkeley,CA,37.854629,-122.26916
