Time	Category	Latitude	Longitude
0.576388889	ROBBERY	37.869363	-122.268028
0.304166667	DISORDERLY CONDUCT	37.872656	-122.292748
0.107638889	BURGLARY - VEHICLE	37.892136	-122.26918
0.46875	BURGLARY - VEHICLE	37.852491	-122.24341
0.916666667	BURGLARY - VEHICLE	37.870036	-122.277169
0.53125	BURGLARY - VEHICLE	37.88868	-122.280432
0.204166667	FRAUD	37.871822	-122.270562
0.916666667	BURGLARY - VEHICLE	37.858608	-122.259302
0.770833333	FRAUD	37.863977	-122.267307
0.022916667	BURGLARY - RESIDENTIAL	37.868204	-122.270054
0.371527778	DISORDERLY CONDUCT	37.865772	-122.267643
0.333333333	WEAPONS OFFENSE	37.865772	-122.267643
0.5	BURGLARY - COMMERCIAL	37.873078	-122.304673
0.833333333	MOTOR VEHICLE THEFT	37.882353	-122.267136
0.666666667	LARCENY	37.868204	-122.270054
0.440972222	BURGLARY - VEHICLE	37.867566	-122.265948
0.385416667	DISORDERLY CONDUCT	37.877862	-122.273408
0.805555556	BURGLARY - COMMERCIAL	37.891095	-122.284247
0.65625	LARCENY	37.873085	-122.273187
0.506944444	BURGLARY - VEHICLE	37.862817	-122.298359
0.333333333	BURGLARY - RESIDENTIAL	37.879498	-122.280872
0.563888889	BURGLARY - RESIDENTIAL	37.869058	-122.270455
0.75	ASSAULT	37.88383	-122.266309
0.854166667	LARCENY	37.867513	-122.26127
0.3375	BURGLARY - COMMERCIAL	37.867157	-122.2678
0.473611111	ASSAULT	37.882032	-122.296381
0.470833333	DISORDERLY CONDUCT	37.862169	-122.267084
0.479166667	LARCENY	37.870145	-122.276287
0.368055556	ASSAULT	37.867852	-122.258699
0.243055556	MOTOR VEHICLE THEFT	37.880027	-122.279976
0.670833333	LARCENY	37.851648	-122.28922
0.333333333	VANDALISM	37.871167	-122.268285
0.959722222	BURGLARY - VEHICLE	37.869384	-122.28953
0.508333333	DISORDERLY CONDUCT	37.859675	-122.267173
0.375	LARCENY	37.871822	-122.270562
0.625	LARCENY	37.863977	-122.267307
0.618055556	LARCENY	37.879194	-122.29176
0.635416667	LARCENY	37.862624	-122.300594
0.645833333	LARCENY	37.884645	-122.275937
0.375	LARCENY - FROM VEHICLE	37.862851	-122.290203
0.691666667	ROBBERY	37.870471	-122.291993
0.552083333	SEX CRIME	37.864827	-122.258577
0.395833333	BURGLARY - VEHICLE	37.863045	-122.317348
0.475694444	FRAUD	37.893613	-122.262439
0.850694444	ASSAULT	37.880971	-122.306626
0.565972222	ASSAULT	37.878461	-122.305788
0.121527778	BURGLARY - RESIDENTIAL	37.894468	-122.265464
0.416666667	BURGLARY - VEHICLE	37.859714	-122.286526
0.138888889	BURGLARY - COMMERCIAL	37.891337	-122.279986
0.510416667	LARCENY	37.868706	-122.266279
0.166666667	BURGLARY - VEHICLE	37.874979	-122.29528
0.916666667	VANDALISM	37.84905	-122.269098
0.340277778	LARCENY	37.894255	-122.281604
0.111805556	LARCENY	37.85811	-122.277788
0.791666667	BURGLARY - COMMERCIAL	37.881049	-122.283142
0.965277778	ASSAULT	37.872989	-122.268532
0.5	BURGLARY - RESIDENTIAL	37.853105	-122.266092
0.166666667	DISORDERLY CONDUCT	37.861672	-122.255992
0.794444444	LARCENY	37.880229	-122.295798
0.333333333	FRAUD	37.852348	-122.271972
0.875	LARCENY - FROM VEHICLE	37.85948	-122.266689
0.708333333	MOTOR VEHICLE THEFT	37.853335	-122.27688
0.506944444	VANDALISM	37.858392	-122.275421
0.065277778	DRUG VIOLATION	37.868267	-122.296634
0.816666667	FAMILY OFFENSE	37.873004	-122.294646
0.479166667	BURGLARY - RESIDENTIAL	37.855593	-122.283039
0.947916667	DRUG VIOLATION	37.881894	-122.27069
0.875	MOTOR VEHICLE THEFT	37.894676	-122.285563
0.678472222	DRUG VIOLATION	37.87142	-122.303532
0.75	RECOVERED VEHICLE	37.879333	-122.274968
0.885416667	MOTOR VEHICLE THEFT	37.867371	-122.281755
0.520833333	LARCENY	37.851039	-122.252448
0.5625	MISSING PERSON	37.863977	-122.267307
0.264583333	VANDALISM	37.856111	-122.260248
0.4375	LARCENY	37.853552	-122.291561
0.625	LARCENY	37.865511	-122.309965
0.635416667	BURGLARY - RESIDENTIAL	37.872656	-122.292748
0.810416667	BURGLARY - VEHICLE	37.876045	-122.260336
0.6	FAMILY OFFENSE	37.881849	-122.258126
0.934027778	LARCENY	37.870112	-122.26797
0.125	BURGLARY - RESIDENTIAL	37.858433	-122.280183
0.833333333	LARCENY	37.868714	-122.259189
0.333333333	LARCENY	37.872175	-122.267835
0.479166667	LARCENY	37.880139	-122.2975
0.8125	BURGLARY - VEHICLE	37.865793	-122.301779
0.520833333	BURGLARY - RESIDENTIAL	37.864374	-122.276832
0.520833333	BURGLARY - RESIDENTIAL	37.882135	-122.267239
0.305555556	BURGLARY - VEHICLE	37.869888	-122.300618
0.791666667	LARCENY	37.851648	-122.28922
0.9625	DRUG VIOLATION	37.85188	-122.28947
0.854166667	LARCENY	37.870867	-122.270635
0.083333333	VANDALISM	37.885637	-122.270085
0.554166667	ARSON	37.851017	-122.291088
0.333333333	BURGLARY - RESIDENTIAL	37.887213	-122.278387
0.75	MOTOR VEHICLE THEFT	37.866426	-122.276847
0.357638889	VANDALISM	37.865141	-122.265441
0.631944444	BURGLARY - RESIDENTIAL	37.852691	-122.247334
0	BURGLARY - RESIDENTIAL	37.868204	-122.270054
0.807638889	BURGLARY - RESIDENTIAL	37.880519	-122.267051
0	MOTOR VEHICLE THEFT	37.860858	-122.290733
0.458333333	BURGLARY - RESIDENTIAL	37.867852	-122.279472
0.472222222	ASSAULT	37.880227	-122.26936
0.270833333	BURGLARY - VEHICLE	37.869031	-122.256611
0.84375	BURGLARY - VEHICLE	37.897434	-122.266779
0.75	MOTOR VEHICLE THEFT	37.858892	-122.29127
0.8125	BURGLARY - VEHICLE	37.863045	-122.317348
0.197916667	VANDALISM	37.865511	-122.309965
0.986111111	ROBBERY	37.869384	-122.28953
0.916666667	BURGLARY - RESIDENTIAL	37.875229	-122.284716
0.875	BURGLARY - VEHICLE	37.868366	-122.295508
0.773611111	BURGLARY - VEHICLE	37.863045	-122.317348
0.040972222	BURGLARY - COMMERCIAL	37.880971	-122.306626
0.0625	MOTOR VEHICLE THEFT	37.865439	-122.295736
0.75	BURGLARY - RESIDENTIAL	37.863353	-122.265053
0.416666667	BURGLARY - RESIDENTIAL	37.878473	-122.287327
0.8125	LIQUOR LAW VIOLATION	37.869041	-122.292204
0.836805556	LIQUOR LAW VIOLATION	37.867501	-122.291709
0.597222222	LARCENY	37.866919	-122.258812
0	FAMILY OFFENSE	37.857951	-122.271494
0.458333333	BURGLARY - RESIDENTIAL	37.856132	-122.271292
0.833333333	BURGLARY - VEHICLE	37.87553	-122.290541
0.190972222	FRAUD	37.87551	-122.291424
0.802083333	LIQUOR LAW VIOLATION	37.869384	-122.28953
0.875	MOTOR VEHICLE THEFT	37.861417	-122.253149
0.333333333	BURGLARY - VEHICLE	37.861078	-122.289632
0.375	LARCENY	37.877829	-122.298557
0.75	BURGLARY - VEHICLE	37.877715	-122.309618
0.826388889	LIQUOR LAW VIOLATION	37.869041	-122.292204
0.60625	LARCENY	37.869363	-122.268028
0.8125	LIQUOR LAW VIOLATION	37.869041	-122.292204
0.395833333	MOTOR VEHICLE THEFT	37.89005	-122.271605
0.4375	BURGLARY - VEHICLE	37.867157	-122.2678
0.770833333	LARCENY	37.858608	-122.259302
0.666666667	BURGLARY - RESIDENTIAL	37.875657	-122.288727
0.777777778	BURGLARY - RESIDENTIAL	37.867906	-122.279428
0.000694444	FRAUD	37.866919	-122.258812
0.875	LARCENY	37.873639	-122.27064
0.000694444	BURGLARY - COMMERCIAL	37.869973	-122.270557
0.53125	LARCENY	37.869888	-122.300618
0.375	MOTOR VEHICLE THEFT	37.867117	-122.283641
0.680555556	FRAUD	37.878571	-122.282954
0.375	BURGLARY - RESIDENTIAL	37.866135	-122.279115
0.6875	BURGLARY - VEHICLE	37.869888	-122.300618
0.875	BURGLARY - VEHICLE	37.864908	-122.267289
0.958333333	LARCENY	37.873639	-122.27064
0.625	LARCENY	37.867157	-122.2678
0.149305556	LARCENY	37.855925	-122.252939
0.770833333	BURGLARY - COMMERCIAL	37.848293	-122.271773
0.819444444	ROBBERY	37.863241	-122.287227
0.628472222	LARCENY	37.856755	-122.255248
0.625	FRAUD	37.848606	-122.279588
0.708333333	BURGLARY - VEHICLE	37.878112	-122.269114
0.760416667	BURGLARY - VEHICLE	37.863045	-122.317348
0.541666667	BURGLARY - VEHICLE	37.860962	-122.243362
0.625	BURGLARY - VEHICLE	37.863934	-122.250262
0.729166667	LARCENY	37.885637	-122.270085
0.604166667	LARCENY	37.872175	-122.267835
0.666666667	BURGLARY - RESIDENTIAL	37.867026	-122.299737
0.6625	WEAPONS OFFENSE	37.86695	-122.286984
0.666666667	ASSAULT	37.856595	-122.275064
0.965277778	LARCENY	37.850005	-122.280256
0.354166667	ASSAULT	37.861107	-122.289485
0.375	BURGLARY - RESIDENTIAL	37.866135	-122.279115
0.78125	BURGLARY - VEHICLE	37.879123	-122.301265
0.6875	BURGLARY - VEHICLE	37.868616	-122.288365
0.411805556	ASSAULT	37.868204	-122.270054
0.354166667	BURGLARY - RESIDENTIAL	37.849314	-122.279799
0.395833333	BURGLARY - VEHICLE	37.855025	-122.261084
0.3875	DISORDERLY CONDUCT	37.869363	-122.268028
0.541666667	BURGLARY - RESIDENTIAL	37.878571	-122.282954
0.916666667	LARCENY	37.870969	-122.266
0.872916667	LARCENY	37.889483	-122.281717
0.411111111	BURGLARY - VEHICLE	37.869888	-122.300618
0.791666667	BURGLARY - COMMERCIAL	37.881049	-122.283142
0.6875	BURGLARY - COMMERCIAL	37.881049	-122.283142
0.506944444	VANDALISM	37.867157	-122.2678
0.541666667	BURGLARY - VEHICLE	37.863045	-122.317348
0.895833333	BURGLARY - VEHICLE	37.858608	-122.259302
0.9375	VANDALISM	37.853485	-122.272093
0.720138889	LARCENY	37.864827	-122.258577
0.291666667	VANDALISM	37.864374	-122.276832
0.791666667	VANDALISM	37.851174	-122.292884
0.496527778	VANDALISM	37.863945	-122.294086
0.364583333	DISORDERLY CONDUCT	37.865816	-122.281601
0.604166667	LARCENY	37.86939	-122.267883
0.451388889	BURGLARY - RESIDENTIAL	37.853896	-122.252739
0.925694444	ASSAULT	37.867852	-122.258699
0.649305556	BURGLARY - VEHICLE	37.867852	-122.258699
0.711805556	BURGLARY - VEHICLE	37.866936	-122.296218
0.1875	VANDALISM	37.861057	-122.276171
0.604166667	ROBBERY	37.84766	-122.279559
0.784722222	ROBBERY	37.851477	-122.278651
0.28125	DISORDERLY CONDUCT	37.865772	-122.267643
0.53125	BURGLARY - VEHICLE	37.863045	-122.317348
0.854166667	VANDALISM	37.851174	-122.292884
0.5	ASSAULT	37.858863	-122.279026
0.307638889	LARCENY	37.880468	-122.295876
0.760416667	MOTOR VEHICLE THEFT	37.865511	-122.309965
0.770833333	DISORDERLY CONDUCT	37.857712	-122.281125
0.934027778	LARCENY - FROM VEHICLE	37.8692	-122.269308
0.291666667	BURGLARY - RESIDENTIAL	37.863292	-122.256293
0.791666667	BURGLARY - VEHICLE	37.865205	-122.272027
0.75	MOTOR VEHICLE THEFT	37.889989	-122.252226
0.372916667	LARCENY	37.869973	-122.270557
0.395833333	FRAUD	37.851864	-122.289464
0.736111111	LARCENY	37.869067	-122.292043
0.715277778	BURGLARY - VEHICLE	37.870432	-122.315346
0.000694444	FRAUD	37.8871	-122.251321
0.416666667	LARCENY	37.861387	-122.259001
0.333333333	FRAUD	37.898135	-122.286256
0.670138889	BURGLARY - VEHICLE	37.863045	-122.317348
0.029166667	MOTOR VEHICLE THEFT	37.855721	-122.2559
0.509722222	BURGLARY - RESIDENTIAL	37.849314	-122.279799
0.375	LARCENY - FROM VEHICLE	37.883103	-122.275404
0.416666667	LARCENY	37.891337	-122.279986
0.5	DISORDERLY CONDUCT	37.86939	-122.267883
0.098611111	ASSAULT	37.869363	-122.268028
0.5625	LARCENY	37.872214	-122.296765
0.749305556	FRAUD	37.880227	-122.26936
0.333333333	BURGLARY - RESIDENTIAL	37.86939	-122.267883
0.791666667	LARCENY	37.89139	-122.279036
0.427083333	LARCENY	37.866481	-122.261052
0.666666667	MOTOR VEHICLE THEFT	37.878864	-122.265718
0.65625	FRAUD	37.858673	-122.273366
0.208333333	VANDALISM	37.853951	-122.273198
0	MOTOR VEHICLE THEFT	37.848357	-122.281521
0.725694444	LARCENY	37.857099	-122.263785
0.041666667	VANDALISM	37.861265	-122.26698
0.5	FRAUD	37.869186	-122.283943
0.6875	LARCENY - FROM VEHICLE	37.887199	-122.275869
0.847222222	DISORDERLY CONDUCT	37.867709	-122.298467
0.458333333	BURGLARY - VEHICLE	37.868997	-122.256886
0.40625	MOTOR VEHICLE THEFT	37.849512	-122.272671
0.664583333	LARCENY	37.88192	-122.269544
0.958333333	MOTOR VEHICLE THEFT	37.851503	-122.278518
0.363194444	SUSPICIOUS	37.867513	-122.26127
0.632638889	BURGLARY - VEHICLE	37.868475	-122.295546
0.5	MOTOR VEHICLE THEFT	37.866919	-122.258812
0.770833333	BURGLARY - VEHICLE	37.87455	-122.268609
0.958333333	LARCENY - FROM VEHICLE	37.872545	-122.298043
0.372916667	LARCENY	37.862927	-122.258784
0.875	MOTOR VEHICLE THEFT	37.851503	-122.278518
0.90625	BURGLARY - VEHICLE	37.873454	-122.27209
0.541666667	BURGLARY - VEHICLE	37.867708	-122.250801
0.416666667	BURGLARY - RESIDENTIAL	37.862777	-122.276571
0.3	DISORDERLY CONDUCT	37.869888	-122.300618
0.760416667	BURGLARY - VEHICLE	37.867501	-122.291709
0.8125	LARCENY	37.850809	-122.291042
0.708333333	BURGLARY - RESIDENTIAL	37.878949	-122.285291
0.708333333	FRAUD	37.867491	-122.254053
0.625	VANDALISM	37.853929	-122.289679
0.333333333	BURGLARY - RESIDENTIAL	37.869159	-122.248849
0.900694444	LIQUOR LAW VIOLATION	37.86487	-122.267543
0	VANDALISM	37.868447	-122.261268
0.673611111	BURGLARY - VEHICLE	37.881788	-122.270678
0.333333333	BURGLARY - RESIDENTIAL	37.863292	-122.256293
0.666666667	BURGLARY - VEHICLE	37.863045	-122.317348
0.073611111	LIQUOR LAW VIOLATION	37.869067	-122.292043
0.171527778	ASSAULT	37.870396	-122.281585
0.666666667	VANDALISM	37.865511	-122.309965
0.939583333	DRUG VIOLATION	37.862405	-122.29242
0.520833333	LARCENY	37.877126	-122.279062
0.920138889	ROBBERY	37.858888	-122.264137
0.708333333	LARCENY - FROM VEHICLE	37.869973	-122.270557
0.833333333	BURGLARY - VEHICLE	37.86456	-122.269954
0.697916667	LARCENY	37.867157	-122.2678
0.224305556	VANDALISM	37.864905	-122.273434
0.416666667	BURGLARY - VEHICLE	37.877715	-122.309618
0.895833333	BURGLARY - RESIDENTIAL	37.878466	-122.280558
0.5	ASSAULT	37.865202	-122.257795
0.458333333	LARCENY	37.868161	-122.256337
0.5	FRAUD	37.87757	-122.280562
0.955555556	WEAPONS OFFENSE	37.867501	-122.291709
0.877083333	LARCENY	37.857714	-122.288535
0.90625	LARCENY - FROM VEHICLE	37.866037	-122.265618
0.625	BURGLARY - RESIDENTIAL	37.867812	-122.251697
0.996527778	DRUG VIOLATION	37.850424	-122.296031
0.791666667	LARCENY	37.878112	-122.269114
0.861111111	ASSAULT	37.871822	-122.270562
0.9375	LARCENY	37.877528	-122.275956
0.625	LARCENY	37.86939	-122.267883
0.041666667	LARCENY - FROM VEHICLE	37.849747	-122.277908
0.614583333	FRAUD	37.861672	-122.255992
0.743055556	VANDALISM	37.875708	-122.2897
0.600694444	FRAUD	37.869041	-122.292204
0.79375	FAMILY OFFENSE	37.858785	-122.28661
0.34375	BURGLARY - VEHICLE	37.866265	-122.305592
0.708333333	BURGLARY - COMMERCIAL	37.865772	-122.267643
0.916666667	VANDALISM	37.857216	-122.277614
0.291666667	LARCENY	37.868355	-122.274953
0.645833333	BURGLARY - VEHICLE	37.877829	-122.298557
0.822916667	DISORDERLY CONDUCT	37.864827	-122.258577
0.503472222	BURGLARY - VEHICLE	37.855593	-122.283039
0.34375	VANDALISM	37.870454	-122.252587
0.663888889	VANDALISM	37.863679	-122.26963
0.5625	LARCENY	37.878644	-122.303432
0.722222222	ASSAULT	37.868512	-122.26781
0.479166667	BURGLARY - RESIDENTIAL	37.860953	-122.247265
0.770833333	LARCENY - FROM VEHICLE	37.873865	-122.268641
0.825	LARCENY	37.859309	-122.259291
0.590277778	LARCENY	37.869697	-122.272713
0.631944444	BURGLARY - VEHICLE	37.880753	-122.303055
0.614583333	MOTOR VEHICLE THEFT	37.863679	-122.26963
0.5	FRAUD	37.877835	-122.260354
0.498611111	LARCENY	37.871306	-122.301072
0.559722222	BURGLARY - COMMERCIAL	37.869888	-122.300618
0.395138889	ASSAULT	37.871822	-122.270562
0.247916667	BURGLARY - VEHICLE	37.863792	-122.26741
0.663194444	MOTOR VEHICLE THEFT	37.859556	-122.273545
0.805555556	BURGLARY - RESIDENTIAL	37.893226	-122.283626
0.875	LARCENY	37.880075	-122.270476
0.350694444	BURGLARY - VEHICLE	37.869888	-122.300618
0.208333333	DISORDERLY CONDUCT	37.876596	-122.267789
0.458333333	MOTOR VEHICLE THEFT	37.856698	-122.290344
0.416666667	BURGLARY - VEHICLE	37.87247	-122.273021
0.25	BURGLARY - VEHICLE	37.863792	-122.26741
0.75	MOTOR VEHICLE THEFT	37.866205	-122.29129
0.916666667	LARCENY	37.857254	-122.262649
0.474305556	DISORDERLY CONDUCT	37.866919	-122.258812
0.890277778	VANDALISM	37.8686	-122.289385
0.375	LARCENY	37.869031	-122.256611
0.708333333	BURGLARY - VEHICLE	37.871306	-122.301072
0.375	BURGLARY - RESIDENTIAL	37.865501	-122.269774
0.050694444	FRAUD	37.86695	-122.286984
0.535416667	DRUG VIOLATION	37.868489	-122.26795
0.552083333	LARCENY	37.880227	-122.26936
0.670138889	BURGLARY - VEHICLE	37.863045	-122.317348
0.381944444	BURGLARY - VEHICLE	37.853683	-122.261744
0.795138889	LARCENY	37.871167	-122.268285
0.13125	VANDALISM	37.870396	-122.281585
0.947916667	LIQUOR LAW VIOLATION	37.870948	-122.27733
0.708333333	LARCENY	37.849661	-122.292273
0.708333333	LARCENY	37.858116	-122.268002
0.834027778	BURGLARY - VEHICLE	37.863045	-122.317348
0.78125	VANDALISM	37.858392	-122.275421
0.503472222	VANDALISM	37.858483	-122.253191
0.465277778	FRAUD	37.892824	-122.272717
0.322916667	BURGLARY - RESIDENTIAL	37.896431	-122.278418
0.923611111	VANDALISM	37.856134	-122.270198
0.75	FRAUD	37.866135	-122.279115
0.375	FRAUD	37.869423	-122.281951
0.395833333	LARCENY	37.856614	-122.267596
0.524305556	FAMILY OFFENSE	37.86695	-122.286984
0.961805556	ROBBERY	37.864535	-122.262993
0.331944444	VANDALISM	37.858993	-122.244574
0.819444444	ROBBERY	37.866919	-122.258812
0.888888889	BURGLARY - VEHICLE	37.867709	-122.298467
0.541666667	BURGLARY - RESIDENTIAL	37.898417	-122.282824
0.333333333	LARCENY	37.862927	-122.258784
0.541666667	FRAUD	37.870652	-122.27958
0.701388889	FRAUD	37.892824	-122.272717
0.769444444	LARCENY	37.862937	-122.274352
0.552083333	LARCENY	37.869363	-122.268028
0.565972222	LARCENY	37.85488	-122.269079
0.9125	LIQUOR LAW VIOLATION	37.867482	-122.254253
0.975694444	VANDALISM	37.867501	-122.291709
0.843055556	ROBBERY	37.851648	-122.28922
0.625	LARCENY	37.869058	-122.270455
0.96875	VANDALISM	37.883103	-122.275404
0.604166667	ASSAULT	37.88192	-122.269544
0.547916667	LARCENY	37.853008	-122.286877
0.489583333	BURGLARY - RESIDENTIAL	37.878238	-122.288375
0.291666667	VANDALISM	37.867492	-122.298742
0.5	BURGLARY - RESIDENTIAL	37.894548	-122.276089
0.680555556	LARCENY	37.880227	-122.26936
0.083333333	BURGLARY - COMMERCIAL	37.885381	-122.272269
0.875	FAMILY OFFENSE	37.864238	-122.265263
0.585416667	LIQUOR LAW VIOLATION	37.867852	-122.258699
0.10625	DRUG VIOLATION	37.858165	-122.255687
0.9375	LARCENY	37.881369	-122.289688
0.334722222	DISORDERLY CONDUCT	37.859297	-122.28267
0.104166667	BURGLARY - COMMERCIAL	37.850399	-122.270893
0.047222222	DRUG VIOLATION	37.865826	-122.267244
0.385416667	ASSAULT	37.869057	-122.270463
0.875	LARCENY	37.89139	-122.279036
0.826388889	MOTOR VEHICLE THEFT	37.863934	-122.250262
0.083333333	MOTOR VEHICLE THEFT	37.857637	-122.266803
0.638888889	ASSAULT	37.884324	-122.246829
0.854166667	BURGLARY - VEHICLE	37.878112	-122.269114
0.5	LARCENY	37.869057	-122.270463
0.770833333	BURGLARY - RESIDENTIAL	37.875426	-122.278057
0.760416667	BURGLARY - VEHICLE	37.863045	-122.317348
0.496527778	ROBBERY	37.871901	-122.268389
0.875	SEX CRIME	37.862927	-122.258784
0.004166667	BURGLARY - VEHICLE	37.855659	-122.256395
0.927777778	DISORDERLY CONDUCT	37.854272	-122.268418
0.493055556	DRUG VIOLATION	37.872257	-122.267845
0.7125	LARCENY	37.868714	-122.259189
0.660416667	DRUG VIOLATION	37.864238	-122.265263
0.791666667	BURGLARY - RESIDENTIAL	37.894801	-122.271233
0.916666667	BURGLARY - VEHICLE	37.863646	-122.262822
0.979166667	MOTOR VEHICLE THEFT	37.876992	-122.260314
0.650694444	LARCENY	37.88192	-122.269544
0.5	LARCENY	37.865443	-122.263189
0.5	LARCENY	37.869057	-122.270463
0.708333333	FRAUD	37.868714	-122.259189
0.583333333	LARCENY	37.879803	-122.269184
0.020833333	LARCENY	37.849244	-122.294722
0	VANDALISM	37.878972	-122.279365
0.001388889	DISORDERLY CONDUCT	37.873687	-122.268616
0.064583333	DISORDERLY CONDUCT	37.862491	-122.2646
0.916666667	BURGLARY - COMMERCIAL	37.858483	-122.253191
0.5	MOTOR VEHICLE THEFT	37.888606	-122.267408
0.541666667	BURGLARY - VEHICLE	37.862817	-122.298359
0.674305556	ASSAULT	37.860159	-122.275978
0.744444444	DISORDERLY CONDUCT	37.865772	-122.267643
0.270833333	ASSAULT	37.863977	-122.267307
0.36875	ASSAULT	37.869057	-122.270463
0.8375	DRUG VIOLATION	37.872691	-122.270741
0.875	LARCENY	37.872175	-122.267835
0.854166667	LARCENY	37.867513	-122.26127
0.608333333	MISSING PERSON	37.870747	-122.279781
0	BURGLARY - VEHICLE	37.865501	-122.269774
0.715277778	LARCENY	37.857409	-122.268473
0.416666667	LARCENY	37.868204	-122.270054
0.493055556	BURGLARY - VEHICLE	37.871306	-122.301072
0.770833333	BURGLARY - VEHICLE	37.881142	-122.30191
0.5625	LARCENY	37.880229	-122.295798
0.958333333	LARCENY	37.879333	-122.274968
0.65625	ASSAULT	37.866025	-122.258623
0.929861111	ASSAULT	37.867852	-122.258699
0.625	LARCENY	37.877393	-122.301918
0.708333333	LARCENY	37.876204	-122.298076
0.583333333	LARCENY	37.870364	-122.299668
0.760416667	BURGLARY - VEHICLE	37.866253	-122.299483
0.489583333	LARCENY	37.857041	-122.253053
0.479166667	BURGLARY - VEHICLE	37.853479	-122.291905
0.666666667	BURGLARY - RESIDENTIAL	37.847682	-122.279381
0.763888889	BURGLARY - VEHICLE	37.870948	-122.27733
0	LARCENY	37.869973	-122.270557
0.104166667	FAMILY OFFENSE	37.859802	-122.267177
0.041666667	VANDALISM	37.871689	-122.292898
0.275	BURGLARY - COMMERCIAL	37.871164	-122.267718
0.541666667	FRAUD	37.892875	-122.268748
0.669444444	LARCENY	37.858483	-122.253191
0.349305556	DISORDERLY CONDUCT	37.857951	-122.271494
0.28125	BURGLARY - VEHICLE	37.869888	-122.300618
0.993055556	LARCENY	37.875865	-122.261747
0.104166667	BURGLARY - COMMERCIAL	37.861144	-122.298742
0.513888889	LARCENY	37.880753	-122.303055
0.083333333	MOTOR VEHICLE THEFT	37.861843	-122.269644
0.295138889	BURGLARY - VEHICLE	37.863045	-122.317348
0.166666667	BURGLARY - RESIDENTIAL	37.863292	-122.256293
0.875	VANDALISM	37.873222	-122.293549
0.422916667	FAMILY OFFENSE	37.865172	-122.286604
0.628472222	BURGLARY - VEHICLE	37.876992	-122.260314
0.697916667	BURGLARY - VEHICLE	37.880229	-122.295798
0.791666667	BURGLARY - VEHICLE	37.863045	-122.317348
0.916666667	MOTOR VEHICLE THEFT	37.868636	-122.294175
0.748611111	RECOVERED VEHICLE	37.854629	-122.26916
0.489583333	ROBBERY	37.863443	-122.256304
0.645833333	ROBBERY	37.869167	-122.284138
0.901388889	DRUG VIOLATION	37.849675	-122.271149
0.333333333	LARCENY - FROM VEHICLE	37.869697	-122.272713
0.291666667	BURGLARY - VEHICLE	37.869973	-122.270557
0.6875	BURGLARY - RESIDENTIAL	37.859889	-122.278167
0.652777778	LARCENY	37.866842	-122.27366
0.895833333	VANDALISM	37.855435	-122.259841
0.774305556	BURGLARY - VEHICLE	37.868663	-122.301325
0.770833333	BURGLARY - RESIDENTIAL	37.877925	-122.285206
0.5	BURGLARY - VEHICLE	37.858783	-122.248189
0.541666667	VANDALISM	37.869067	-122.292043
0.770833333	VANDALISM	37.880229	-122.295798
0.625	MOTOR VEHICLE THEFT	37.875426	-122.278057
0.125	VANDALISM	37.85948	-122.266689
0.333333333	BURGLARY - RESIDENTIAL	37.869058	-122.270455
0.659722222	LARCENY	37.856132	-122.271292
0.229166667	ROBBERY	37.872783	-122.284613
0.1625	BURGLARY - COMMERCIAL	37.873455	-122.293465
0.666666667	BURGLARY - COMMERCIAL	37.855199	-122.259768
0.6875	LARCENY - FROM VEHICLE	37.883777	-122.249766
0.625	BURGLARY - VEHICLE	37.867709	-122.298467
0.525694444	DISORDERLY CONDUCT	37.871167	-122.268285
0.173611111	LARCENY	37.863292	-122.256293
0.711805556	DRUG VIOLATION	37.863652	-122.269843
0.392361111	ASSAULT	37.863679	-122.26963
0.263888889	DISORDERLY CONDUCT	37.867291	-122.270245
0.791666667	BURGLARY - VEHICLE	37.895364	-122.258637
0.5	LARCENY	37.866919	-122.258812
0.541666667	BURGLARY - VEHICLE	37.861672	-122.255992
0.697916667	ROBBERY	37.866025	-122.258623
0.541666667	LARCENY	37.866919	-122.258812
0.40625	ASSAULT	37.88079	-122.303783
0.833333333	LARCENY	37.865615	-122.25854
0.768055556	ASSAULT	37.861107	-122.289485
0.541666667	BURGLARY - RESIDENTIAL	37.8871	-122.251321
0.489583333	FAMILY OFFENSE	37.864826	-122.260719
0.388888889	FRAUD	37.869767	-122.286528
0.869444444	BURGLARY - VEHICLE	37.863045	-122.317348
0.708333333	BURGLARY - RESIDENTIAL	37.868204	-122.270054
0.875	BURGLARY - VEHICLE	37.863045	-122.317348
0.802083333	BURGLARY - VEHICLE	37.863045	-122.317348
0.8125	BURGLARY - VEHICLE	37.863045	-122.317348
0.427083333	FRAUD	37.858446	-122.282331
0.822916667	VANDALISM	37.869888	-122.300618
0.416666667	BURGLARY - RESIDENTIAL	37.870594	-122.286593
0.739583333	ROBBERY	37.861656	-122.267158
0.291666667	MOTOR VEHICLE THEFT	37.852348	-122.271972
0.645833333	BURGLARY - VEHICLE	37.867513	-122.26127
0.5	LARCENY	37.86939	-122.267883
0.541666667	LARCENY	37.861078	-122.289632
0.770833333	BURGLARY - RESIDENTIAL	37.894676	-122.285563
0	DISORDERLY CONDUCT	37.858392	-122.275421
0.708333333	MOTOR VEHICLE THEFT	37.881652	-122.307716
0.708333333	BURGLARY - VEHICLE	37.86331	-122.316113
0.854166667	BURGLARY - RESIDENTIAL	37.864826	-122.260719
